state_ut_name,ac_no,ac_name,sex,age,category,party,symbol,general,postal,total,pct_votes_polled,total_electors,candidate_no,candidate_name
WEST BENGAL,160,RASHBEHARI,MALE,41.0,GENERAL,IND,Peas,666,3,669,0.54,206013.0,5,PREETAM KUNDU
WEST BENGAL,160,RASHBEHARI,FEMALE,57.0,GENERAL,SUCI,Battery torch,536,10,546,0.44,206013.0,6,SUSMITA PAL
WEST BENGAL,160,RASHBEHARI,MALE,38.0,GENERAL,IND,Football,341,1,342,0.27,206013.0,7,PANKAJ THAKKAR
WEST BENGAL,160,RASHBEHARI,MALE,43.0,GENERAL,NRPI,FLUTE,310,11,321,0.26,206013.0,8,ROMIT CHOWDHURY
WEST BENGAL,160,RASHBEHARI,MALE,39.0,GENERAL,IND,Binoculars,177,4,181,0.15,206013.0,9,NIRAJ AGARWAL
WEST BENGAL,160,RASHBEHARI,FEMALE,37.0,GENERAL,IND,Bat,131,3,134,0.11,206013.0,10,MUSARAT PARVEEN
WEST BENGAL,160,RASHBEHARI,MALE,39.0,GENERAL,IND,Pen Nib with Seven Rays,121,2,123,0.1,206013.0,11,DEBASHIS NATH
WEST BENGAL,160,RASHBEHARI,MALE,49.0,GENERAL,IND,Batsman,96,1,97,0.08,206013.0,12,GOPAL GHOSH
WEST BENGAL,160,RASHBEHARI,MALE,57.0,GENERAL,BMUP,Cot,70,2,72,0.06,206013.0,13,SWAPAN DAS
TURN OUT,,,,,TOTAL:,,,122990,1465,124455,60.41,,,
WEST BENGAL,161,BALLYGUNGE,MALE,74.0,GENERAL,AITC,Flowers and Grass,106223,362,106585,70.6,247662.0,1,SUBRATA MUKHERJEE
WEST BENGAL,161,BALLYGUNGE,MALE,30.0,GENERAL,BJP,Lotus,31054,172,31226,20.68,247662.0,2,LOKENATH CHATTERJEE
WEST BENGAL,161,BALLYGUNGE,MALE,50.0,GENERAL,CPI(M),"Hammer, Sickle and Star",8428,46,8474,5.61,247662.0,3,DR. FUAD HALIM
WEST BENGAL,161,BALLYGUNGE,,,,NOTA,NOTA,1314,3,1317,0.87,247662.0,4,NOTA
WEST BENGAL,161,BALLYGUNGE,MALE,45.0,SC,BSP,Elephant,808,4,812,0.54,247662.0,5,RAJENDRA RAM DAS
WEST BENGAL,161,BALLYGUNGE,MALE,43.0,GENERAL,IND,Peas,642,1,643,0.43,247662.0,6,KAUSHIK GHOSHAL
WEST BENGAL,161,BALLYGUNGE,FEMALE,55.0,SC,BNARP,Ganna Kisan,576,4,580,0.38,247662.0,7,CHHANDA SAHA
WEST BENGAL,161,BALLYGUNGE,MALE,46.0,GENERAL,PMPT,Batsman,538,3,541,0.36,247662.0,8,ANIRBAN SAHA
WEST BENGAL,161,BALLYGUNGE,MALE,41.0,GENERAL,IND,Telephone,258,0,258,0.17,247662.0,9,ZUBIN RASHID
WEST BENGAL,161,BALLYGUNGE,MALE,29.0,GENERAL,IND,Bat,213,0,213,0.14,247662.0,10,SANTANU SAHA
WEST BENGAL,161,BALLYGUNGE,MALE,54.0,GENERAL,IND,CHESS BOARD,194,1,195,0.13,247662.0,11,AMITAVA DUTTA
WEST BENGAL,161,BALLYGUNGE,MALE,41.0,GENERAL,UTSAP,Boat with Man and Sail,116,2,118,0.08,247662.0,12,SEKH SADIK HUSSAIN
TURN OUT,,,,,TOTAL:,,,150364,598,150962,60.95,,,
WEST BENGAL,162,CHOWRANGEE,FEMALE,52.0,GENERAL,AITC,Flowers and Grass,69702,399,70101,62.87,208201.0,1,BANDYOPADHYAY NAYNA
WEST BENGAL,162,CHOWRANGEE,MALE,41.0,GENERAL,BJP,Lotus,24644,113,24757,22.2,208201.0,2,DEVDUTTA MAJI
WEST BENGAL,162,CHOWRANGEE,MALE,55.0,GENERAL,INC,Hand,14184,82,14266,12.8,208201.0,3,SANTOSH KUMAR PATHAK
WEST BENGAL,162,CHOWRANGEE,,,,NOTA,NOTA,1207,5,1212,1.09,208201.0,4,NOTA
WEST BENGAL,162,CHOWRANGEE,MALE,51.0,SC,BSP,Elephant,263,1,264,0.24,208201.0,5,SWAMINATH KORI
WEST BENGAL,162,CHOWRANGEE,FEMALE,45.0,GENERAL,SUCI,Battery torch,201,3,204,0.18,208201.0,6,MANIKA PAUL
WEST BENGAL,162,CHOWRANGEE,MALE,60.0,GENERAL,IND,Balloon,169,0,169,0.15,208201.0,7,SUMANTA BHOWMICK
WEST BENGAL,162,CHOWRANGEE,MALE,29.0,GENERAL,IND,Gas Cylinder,162,1,163,0.15,208201.0,8,SAYANTAN PATRA
WEST BENGAL,162,CHOWRANGEE,MALE,50.0,GENERAL,IND,Pen Nib with Seven Rays,109,0,109,0.1,208201.0,9,ISHRAT KHAN
WEST BENGAL,162,CHOWRANGEE,MALE,41.0,GENERAL,IND,Football,88,4,92,0.08,208201.0,10,ASHISH AGARWAL
WEST BENGAL,162,CHOWRANGEE,MALE,47.0,GENERAL,JD(U),Arrow,79,2,81,0.07,208201.0,11,ANIL KUMAR SINGH
WEST BENGAL,162,CHOWRANGEE,MALE,51.0,GENERAL,BMF,Slate,74,1,75,0.07,208201.0,12,AJAY KUMAR GUPTA
TURN OUT,,,,,TOTAL:,,,110882,611,111493,53.55,,,
WEST BENGAL,163,ENTALLY,MALE,72.0,GENERAL,AITC,Flowers and Grass,101266,443,101709,64.83,230814.0,1,SWARNA KAMAL SAHA
WEST BENGAL,163,ENTALLY,FEMALE,41.0,GENERAL,BJP,Lotus,43248,204,43452,27.7,230814.0,2,PRIYANKA TIBREWAL
WEST BENGAL,163,ENTALLY,MALE,53.0,GENERAL,RSSCMJP,Envelope,4297,57,4354,2.78,230814.0,3,MD. IQBAL ALAM
WEST BENGAL,163,ENTALLY,MALE,57.0,GENERAL,IND,Pears,1934,0,1934,1.23,230814.0,4,PRABIR DASGUPTA
WEST BENGAL,163,ENTALLY,,,,NOTA,NOTA,980,11,991,0.63,230814.0,5,NOTA
WEST BENGAL,163,ENTALLY,MALE,30.0,GENERAL,BSP,Elephant,824,3,827,0.53,230814.0,6,MD. FAYAZ
WEST BENGAL,163,ENTALLY,MALE,51.0,SC,WBSP,Ludo,797,1,798,0.51,230814.0,7,GOUTAM PRASAD
WEST BENGAL,163,ENTALLY,FEMALE,39.0,GENERAL,IND,Bangles,769,1,770,0.49,230814.0,8,MOUSUMI ROY
WEST BENGAL,163,ENTALLY,FEMALE,42.0,GENERAL,IND,Peas,671,0,671,0.43,230814.0,9,SALEHA TABASSUM
WEST BENGAL,163,ENTALLY,MALE,32.0,GENERAL,IND,Scissors,349,1,350,0.22,230814.0,10,MD. IMRAN
WEST BENGAL,163,ENTALLY,MALE,41.0,GENERAL,AIMF,School Bag,248,1,249,0.16,230814.0,11,MD. ENAYETULLAH ANSARI
WEST BENGAL,163,ENTALLY,MALE,37.0,GENERAL,IND,Bicycle Pump,205,2,207,0.13,230814.0,12,KUNDAN KUMAR SHAW
WEST BENGAL,163,ENTALLY,MALE,47.0,SC,IND,Balloon,155,1,156,0.1,230814.0,13,ASHOK DAS
WEST BENGAL,163,ENTALLY,MALE,50.0,GENERAL,IND,Bat,137,0,137,0.09,230814.0,14,ARINDAM ROY
WEST BENGAL,163,ENTALLY,MALE,28.0,GENERAL,JD(U),Arrow,135,2,137,0.09,230814.0,15,MD. NURUL HUDA
WEST BENGAL,163,ENTALLY,FEMALE,45.0,GENERAL,BNARP,Tent,131,1,132,0.08,230814.0,16,SWARNALATA SARKAR
TURN OUT,,,,,TOTAL:,,,156146,728,156874,67.97,,,
WEST BENGAL,164,BELEGHATA,MALE,75.0,GENERAL,AITC,Flowers and Grass,102478,704,103182,65.1,250881.0,1,PARESH PAUL
WEST BENGAL,164,BELEGHATA,MALE,66.0,GENERAL,BJP,Lotus,35817,225,36042,22.74,250881.0,2,KASHINATH BISWAS
WEST BENGAL,164,BELEGHATA,MALE,59.0,SC,CPI(M),"Hammer, Sickle and Star",13908,137,14045,8.86,250881.0,3,RAJIB BISWAS
WEST BENGAL,164,BELEGHATA,,,,NOTA,NOTA,1559,5,1564,0.99,250881.0,4,NOTA
WEST BENGAL,164,BELEGHATA,MALE,53.0,GENERAL,IND,Petrol Pump,1168,0,1168,0.74,250881.0,5,SURENDAR TEWARI
WEST BENGAL,164,BELEGHATA,MALE,32.0,GENERAL,BSP,Elephant,751,6,757,0.48,250881.0,6,ARJUN KUMAR DAS
WEST BENGAL,164,BELEGHATA,MALE,41.0,GENERAL,IND,Batsman,445,1,446,0.28,250881.0,7,SUSOVAN DUTTA
WEST BENGAL,164,BELEGHATA,MALE,44.0,GENERAL,IND,Sewing Machine,435,2,437,0.28,250881.0,8,SHAHAWAZ AFZAL
WEST BENGAL,164,BELEGHATA,MALE,48.0,GENERAL,ABHM,COCONUT FARM,204,2,206,0.13,250881.0,9,BAPI PAUL
WEST BENGAL,164,BELEGHATA,MALE,39.0,GENERAL,IND,Bat,166,11,177,0.11,250881.0,10,RAKESH SHAW
WEST BENGAL,164,BELEGHATA,MALE,62.0,GENERAL,SUCI,Battery torch,164,4,168,0.11,250881.0,11,TARUN KUMAR DAS
WEST BENGAL,164,BELEGHATA,MALE,43.0,GENERAL,IND,Hat,134,0,134,0.08,250881.0,12,AVIJIT GHOSH
WEST BENGAL,164,BELEGHATA,MALE,31.0,SC,IND,Boat with Man and Sail,89,5,94,0.06,250881.0,13,DIP SANKAR NAIYA
WEST BENGAL,164,BELEGHATA,MALE,50.0,GENERAL,IND,Air Conditioner,84,2,86,0.05,250881.0,14,MANASH CHOWDHURY
TURN OUT,,,,,TOTAL:,,,157402,1104,158506,63.18,,,
WEST BENGAL,165,JORASANKO,MALE,45.0,GENERAL,AITC,Flowers and Grass,51904,219,52123,52.67,197950.0,1,VIVEK GUPTA
WEST BENGAL,165,JORASANKO,FEMALE,60.0,GENERAL,BJP,Lotus,39238,142,39380,39.8,197950.0,2,MEENA DEVI PUROHIT
WEST BENGAL,165,JORASANKO,MALE,39.0,GENERAL,INC,Hand,4736,33,4769,4.82,197950.0,3,AJMAL KHAN
WEST BENGAL,165,JORASANKO,,,,NOTA,NOTA,1024,4,1028,1.04,197950.0,4,NOTA
WEST BENGAL,165,JORASANKO,MALE,77.0,GENERAL,BSP,Elephant,411,1,412,0.42,197950.0,5,NIRMAL KANTI SAMADDAR
WEST BENGAL,165,JORASANKO,MALE,61.0,GENERAL,SUCI,Battery torch,405,3,408,0.41,197950.0,6,BIJNAN KUMAR BERA
WEST BENGAL,165,JORASANKO,MALE,43.0,GENERAL,IND,Balloon,359,2,361,0.36,197950.0,7,NAWAL MONDAL
WEST BENGAL,165,JORASANKO,MALE,58.0,GENERAL,IND,Bat,178,1,179,0.18,197950.0,8,SUSHANTA GHOSH
WEST BENGAL,165,JORASANKO,MALE,35.0,GENERAL,IND,Nagrik,103,1,104,0.11,197950.0,9,RANJIT KUMAR THAKUR
WEST BENGAL,165,JORASANKO,MALE,27.0,GENERAL,IND,Door Handle,96,0,96,0.1,197950.0,10,ANAND SINGH KHARWAR
WEST BENGAL,165,JORASANKO,MALE,51.0,GENERAL,IND,Batsman,94,1,95,0.1,197950.0,11,ANIL KUMAR CHOUDHARY
TURN OUT,,,,,TOTAL:,,,98548,407,98955,49.99,,,
WEST BENGAL,166,SHYAMPUKUR,FEMALE,58.0,GENERAL,AITC,Flowers and Grass,55184,601,55785,54.18,176557.0,1,DR. SHASHI PANJA
WEST BENGAL,166,SHYAMPUKUR,MALE,65.0,GENERAL,BJP,Lotus,33099,166,33265,32.31,176557.0,2,SANDIPAN BISWAS
WEST BENGAL,166,SHYAMPUKUR,MALE,70.0,GENERAL,AIFB,Lion,10655,173,10828,10.52,176557.0,3,JIBAN PRAKASH SAHA
WEST BENGAL,166,SHYAMPUKUR,,,,NOTA,NOTA,1053,10,1063,1.03,176557.0,4,NOTA
WEST BENGAL,166,SHYAMPUKUR,MALE,26.0,GENERAL,IND,Door Bell,639,0,639,0.62,176557.0,5,SURAJIT GHOSH
WEST BENGAL,166,SHYAMPUKUR,FEMALE,46.0,GENERAL,SJSMP,Laptop,406,3,409,0.4,176557.0,6,MUNNI MALI
WEST BENGAL,166,SHYAMPUKUR,MALE,41.0,GENERAL,IND,Helicopter,279,1,280,0.27,176557.0,7,TARKESH RAI
WEST BENGAL,166,SHYAMPUKUR,MALE,46.0,GENERAL,IND,Black Board,180,6,186,0.18,176557.0,8,SANJAY NANDI
WEST BENGAL,166,SHYAMPUKUR,MALE,45.0,GENERAL,IND,Whistle,138,1,139,0.13,176557.0,9,PRAVEEN KUMAR JAIN
WEST BENGAL,166,SHYAMPUKUR,FEMALE,59.0,GENERAL,IND,Bat,119,3,122,0.12,176557.0,10,CHHAYA GHOSH
WEST BENGAL,166,SHYAMPUKUR,MALE,30.0,GENERAL,IND,Football Player,106,4,110,0.11,176557.0,11,CHINMOY BISWAS
WEST BENGAL,166,SHYAMPUKUR,FEMALE,42.0,GENERAL,IND,CARPET,94,0,94,0.09,176557.0,12,PURNIMA BANERJEE
WEST BENGAL,166,SHYAMPUKUR,MALE,61.0,GENERAL,IND,CALCULATOR,49,1,50,0.05,176557.0,13,DILIP DAS
TURN OUT,,,,,TOTAL:,,,102001,969,102970,58.32,,,
WEST BENGAL,167,MANIKTALA,MALE,70.0,GENERAL,AITC,Flowers and Grass,67180,397,67577,50.82,211308.0,1,SADHAN PANDE
WEST BENGAL,167,MANIKTALA,MALE,42.0,GENERAL,BJP,Lotus,47180,159,47339,35.6,211308.0,2,KALYAN CHAUBEY
WEST BENGAL,167,MANIKTALA,FEMALE,55.0,GENERAL,CPI(M),"Hammer, Sickle and Star",13390,123,13513,10.16,211308.0,3,RUPA BAGCHI
WEST BENGAL,167,MANIKTALA,,,,NOTA,NOTA,1413,7,1420,1.07,211308.0,4,NOTA
WEST BENGAL,167,MANIKTALA,MALE,48.0,GENERAL,IND,Auto- Rickshaw,783,0,783,0.59,211308.0,5,NIMAI NATH
WEST BENGAL,167,MANIKTALA,MALE,26.0,GENERAL,BSP,Elephant,667,2,669,0.5,211308.0,6,AJAY PRAJAPATI
WEST BENGAL,167,MANIKTALA,MALE,53.0,SC,BMUP,Cot,405,3,408,0.31,211308.0,7,SUBIR DAS
WEST BENGAL,167,MANIKTALA,MALE,30.0,GENERAL,IND,Gas Cylinder,390,0,390,0.29,211308.0,8,SOMNATH DAS
WEST BENGAL,167,MANIKTALA,MALE,40.0,GENERAL,IND,Dumbbells,257,0,257,0.19,211308.0,9,SOMEN DAS
WEST BENGAL,167,MANIKTALA,FEMALE,27.0,GENERAL,IND,Gramophone,239,1,240,0.18,211308.0,10,MOUMITA MANNA
WEST BENGAL,167,MANIKTALA,MALE,50.0,GENERAL,SP(I),Hat,203,0,203,0.15,211308.0,11,TARUN BANERJEE
WEST BENGAL,167,MANIKTALA,MALE,32.0,GENERAL,IND,Football,168,0,168,0.13,211308.0,12,BABLU DEY
TURN OUT,,,,,TOTAL:,,,132275,692,132967,62.93,,,
WEST BENGAL,168,KASHIPUR-BELGACHHIA,MALE,62.0,GENERAL,AITC,Flowers and Grass,75274,908,76182,56.48,223714.0,1,ATIN GHOSH
WEST BENGAL,168,KASHIPUR-BELGACHHIA,MALE,63.0,GENERAL,BJP,Lotus,40424,368,40792,30.24,223714.0,2,SIBAJI SINHA ROY
WEST BENGAL,168,KASHIPUR-BELGACHHIA,MALE,47.0,GENERAL,CPI(M),"Hammer, Sickle and Star",14504,253,14757,10.94,223714.0,3,PRATIP DASGUPTA
WEST BENGAL,168,KASHIPUR-BELGACHHIA,,,,NOTA,NOTA,1564,13,1577,1.17,223714.0,4,NOTA
WEST BENGAL,168,KASHIPUR-BELGACHHIA,MALE,47.0,SC,BSP,Elephant,532,7,539,0.4,223714.0,5,SHIO KUMAR KHATIK
WEST BENGAL,168,KASHIPUR-BELGACHHIA,MALE,33.0,SC,IND,Bat,233,1,234,0.17,223714.0,6,RAJESH KUMAR DAS
WEST BENGAL,168,KASHIPUR-BELGACHHIA,MALE,27.0,ST,IND,Batsman,229,5,234,0.17,223714.0,7,KUSH MAHALI
WEST BENGAL,168,KASHIPUR-BELGACHHIA,MALE,60.0,GENERAL,IND,Stethoscope,206,1,207,0.15,223714.0,8,SHREE NARAYAN TANDON
WEST BENGAL,168,KASHIPUR-BELGACHHIA,MALE,57.0,GENERAL,IND,Plastering Trowel,206,0,206,0.15,223714.0,9,TAPAS GHOSH
WEST BENGAL,168,KASHIPUR-BELGACHHIA,MALE,50.0,GENERAL,IND,Battery torch,137,7,144,0.11,223714.0,10,MD SHAKIL
TURN OUT,,,,,TOTAL:,,,133309,1563,134872,60.29,,,
WEST BENGAL,169,BALLY,MALE,48.0,GENERAL,AITC,Flowers and Grass,53223,124,53347,42.38,176197.0,1,RANA CHATTERJEE
WEST BENGAL,169,BALLY,FEMALE,51.0,GENERAL,BJP,Lotus,46992,118,47110,37.43,176197.0,2,BAISHALI DALMIYA
WEST BENGAL,169,BALLY,FEMALE,28.0,GENERAL,CPI(M),"Hammer, Sickle and Star",21924,116,22040,17.51,176197.0,3,DIPSITA DHAR
WEST BENGAL,169,BALLY,,,,NOTA,NOTA,1204,2,1206,0.96,176197.0,4,NOTA
WEST BENGAL,169,BALLY,MALE,48.0,SC,IND,Balloon,586,1,587,0.47,176197.0,5,RAJKUMAR DHANUK
WEST BENGAL,169,BALLY,FEMALE,47.0,GENERAL,SUCI,Battery torch,442,0,442,0.35,176197.0,6,PUTUL CHOWDHURY
WEST BENGAL,169,BALLY,MALE,48.0,GENERAL,IND,Football,404,0,404,0.32,176197.0,7,SURYA KANTA GHOSH
WEST BENGAL,169,BALLY,MALE,30.0,GENERAL,IND,Ganna Kisan,292,0,292,0.23,176197.0,8,JITENDRA PRASAD
WEST BENGAL,169,BALLY,FEMALE,41.0,GENERAL,IND,Envelope,171,1,172,0.14,176197.0,9,MAYA SAMANTA
WEST BENGAL,169,BALLY,MALE,45.0,SC,IND,Ring,98,0,98,0.08,176197.0,10,INDRANATH DAS
WEST BENGAL,169,BALLY,MALE,38.0,SC,IND,Air Conditioner,93,0,93,0.07,176197.0,11,GOUTAM DAS
WEST BENGAL,169,BALLY,FEMALE,39.0,SC,IND,Clip,82,0,82,0.07,176197.0,12,UJJWALA BISWAS
TURN OUT,,,,,TOTAL:,,,125511,362,125873,71.44,,,
WEST BENGAL,170,HOWRAH UTTAR,MALE,48.0,GENERAL,AITC,Flowers and Grass,71408,167,71575,47.81,218547.0,1,GAUTAM CHOWDHURI
WEST BENGAL,170,HOWRAH UTTAR,MALE,43.0,GENERAL,BJP,Lotus,65936,117,66053,44.12,218547.0,2,UMESH RAI
WEST BENGAL,170,HOWRAH UTTAR,MALE,43.0,GENERAL,CPI(M),"Hammer, Sickle and Star",8091,42,8133,5.43,218547.0,3,PAWAN KUMAR SINGH
WEST BENGAL,170,HOWRAH UTTAR,,,,NOTA,NOTA,1668,2,1670,1.12,218547.0,4,NOTA
WEST BENGAL,170,HOWRAH UTTAR,MALE,50.0,GENERAL,IND,Ear Rings,911,0,911,0.61,218547.0,5,SUBHASH KUMAR SINGHI
WEST BENGAL,170,HOWRAH UTTAR,MALE,44.0,GENERAL,IND,COCONUT FARM,302,0,302,0.2,218547.0,6,SUNIL SAU
WEST BENGAL,170,HOWRAH UTTAR,MALE,38.0,GENERAL,HAMS,Pan,250,1,251,0.17,218547.0,7,ASHOK KUMAR SHARMA
WEST BENGAL,170,HOWRAH UTTAR,MALE,49.0,SC,IND,Peas,167,0,167,0.11,218547.0,8,SHYAM PRASAD RAM
WEST BENGAL,170,HOWRAH UTTAR,MALE,50.0,GENERAL,IND,Pen Nib with Seven Rays,162,0,162,0.11,218547.0,9,VIJAY SHAH
WEST BENGAL,170,HOWRAH UTTAR,MALE,61.0,GENERAL,IND,Bat,104,2,106,0.07,218547.0,10,SISIR SAMANTA
WEST BENGAL,170,HOWRAH UTTAR,MALE,26.0,GENERAL,IND,SHIP,103,1,104,0.07,218547.0,11,DHARMENDRA RAI
WEST BENGAL,170,HOWRAH UTTAR,MALE,47.0,GENERAL,NRPI,FLUTE,98,0,98,0.07,218547.0,12,GANESHLAL GUPTA
WEST BENGAL,170,HOWRAH UTTAR,MALE,37.0,GENERAL,IND,Gas Cylinder,97,0,97,0.06,218547.0,13,VINIT KUMAR RAI
WEST BENGAL,170,HOWRAH UTTAR,MALE,48.0,SC,BMF,Slate,91,0,91,0.06,218547.0,14,RAJ KUMAR PASWAN
TURN OUT,,,,,TOTAL:,,,149388,332,149720,68.51,,,
WEST BENGAL,171,HOWRAH MADHYA,MALE,65.0,GENERAL,AITC,Flowers and Grass,111343,211,111554,57.16,266542.0,1,"ARUP ROY, S/O LATE PRABHAT ROY"
WEST BENGAL,171,HOWRAH MADHYA,MALE,52.0,GENERAL,BJP,Lotus,64885,122,65007,33.31,266542.0,2,SANJAY SINGH
WEST BENGAL,171,HOWRAH MADHYA,MALE,58.0,GENERAL,INC,Hand,12904,38,12942,6.63,266542.0,3,PALASH BHANDARI
WEST BENGAL,171,HOWRAH MADHYA,,,,NOTA,NOTA,2734,1,2735,1.4,266542.0,4,NOTA
WEST BENGAL,171,HOWRAH MADHYA,FEMALE,45.0,GENERAL,JD(U),Arrow,544,1,545,0.28,266542.0,5,ANAMIKA SINGH
WEST BENGAL,171,HOWRAH MADHYA,MALE,48.0,GENERAL,IND,Clip,488,0,488,0.25,266542.0,6,SAMIR MONDAL
WEST BENGAL,171,HOWRAH MADHYA,MALE,55.0,SC,IND,Chakki,460,0,460,0.24,266542.0,7,SUBRATA MONDAL
WEST BENGAL,171,HOWRAH MADHYA,MALE,60.0,GENERAL,SUCI,Battery torch,282,2,284,0.15,266542.0,8,SHRIRUP DAS
WEST BENGAL,171,HOWRAH MADHYA,MALE,54.0,SC,IND,Cauliflower,267,0,267,0.14,266542.0,9,"ARUP ROY, S/O LATE GOPAL ROY"
WEST BENGAL,171,HOWRAH MADHYA,MALE,47.0,GENERAL,IND,Iron,243,0,243,0.12,266542.0,10,MD. NAZIR ALAM
WEST BENGAL,171,HOWRAH MADHYA,MALE,45.0,SC,IND,Ginger,238,1,239,0.12,266542.0,11,PANKOJ GAR
WEST BENGAL,171,HOWRAH MADHYA,MALE,39.0,GENERAL,VINPA,COMPUTER,153,1,154,0.08,266542.0,12,CHANDRAKANT JAISWAL
WEST BENGAL,171,HOWRAH MADHYA,MALE,46.0,SC,IND,Almirah,124,1,125,0.06,266542.0,13,BABU MALICK
WEST BENGAL,171,HOWRAH MADHYA,MALE,44.0,SC,IND,BOX,101,0,101,0.05,266542.0,14,PRADIP KANJI
TURN OUT,,,,,TOTAL:,,,194766,378,195144,73.21,,,
WEST BENGAL,172,SHIBPUR,MALE,35.0,GENERAL,AITC,Flowers and Grass,92048,324,92372,50.69,233676.0,1,MANOJ TIWARY
WEST BENGAL,172,SHIBPUR,MALE,51.0,GENERAL,BJP,Lotus,59574,195,59769,32.8,233676.0,2,RATHIN CHAKRABARTY
WEST BENGAL,172,SHIBPUR,MALE,67.0,GENERAL,AIFB,Lion,24817,153,24970,13.7,233676.0,3,JAGANNATH BHATTACHARYYA
WEST BENGAL,172,SHIBPUR,,,,NOTA,NOTA,1901,11,1912,1.05,233676.0,4,NOTA
WEST BENGAL,172,SHIBPUR,MALE,29.0,GENERAL,IND,Ice Cream,905,2,907,0.5,233676.0,5,SUROJIT DAS
WEST BENGAL,172,SHIBPUR,MALE,29.0,GENERAL,IND,Camera,638,0,638,0.35,233676.0,6,RAJIB BHATTACHARYA
WEST BENGAL,172,SHIBPUR,MALE,56.0,GENERAL,SUCI,Battery torch,600,1,601,0.33,233676.0,7,KARTICK SHIL
WEST BENGAL,172,SHIBPUR,MALE,42.0,GENERAL,IND,Bangles,342,1,343,0.19,233676.0,8,ANUPAM SARKAR
WEST BENGAL,172,SHIBPUR,MALE,30.0,SC,IND,Balloon,267,4,271,0.15,233676.0,9,PRITAM DAS
WEST BENGAL,172,SHIBPUR,MALE,27.0,GENERAL,IND,Cauliflower,244,5,249,0.14,233676.0,10,ABHISEK KUMAR CHATTERJEE
WEST BENGAL,172,SHIBPUR,MALE,32.0,GENERAL,IND,Air Conditioner,186,1,187,0.1,233676.0,11,ARIM ROY
TURN OUT,,,,,TOTAL:,,,181522,697,182219,77.98,,,
WEST BENGAL,173,HOWRAH DAKSHIN,FEMALE,60.0,GENERAL,AITC,Flowers and Grass,116651,188,116839,53.86,294243.0,1,NANDITA CHOWDHURY
WEST BENGAL,173,HOWRAH DAKSHIN,MALE,62.0,GENERAL,BJP,Lotus,66088,182,66270,30.55,294243.0,2,RANTIDEV SENGUPTA
WEST BENGAL,173,HOWRAH DAKSHIN,MALE,46.0,GENERAL,CPI(M),"Hammer, Sickle and Star",27168,119,27287,12.58,294243.0,3,SUMITRO ADHIKARY
WEST BENGAL,173,HOWRAH DAKSHIN,,,,NOTA,NOTA,2937,11,2948,1.36,294243.0,4,NOTA
WEST BENGAL,173,HOWRAH DAKSHIN,MALE,43.0,GENERAL,IND,Grapes,1063,0,1063,0.49,294243.0,5,SUSHANTA MONDAL
WEST BENGAL,173,HOWRAH DAKSHIN,MALE,58.0,GENERAL,JD(U),Arrow,654,0,654,0.3,294243.0,6,AMIT KUMAR GHOSH
WEST BENGAL,173,HOWRAH DAKSHIN,MALE,37.0,GENERAL,IND,Brief Case,457,1,458,0.21,294243.0,7,SAMRAT CHATTOPADHYAY
WEST BENGAL,173,HOWRAH DAKSHIN,MALE,55.0,GENERAL,SUCI,Battery torch,320,2,322,0.15,294243.0,8,TAPAS KUMAR DAS
WEST BENGAL,173,HOWRAH DAKSHIN,FEMALE,51.0,GENERAL,IND,Football,321,1,322,0.15,294243.0,9,MAMATA BANERJEE
WEST BENGAL,173,HOWRAH DAKSHIN,MALE,48.0,SC,IND,SHIP,313,0,313,0.14,294243.0,10,SAMIR BACHAR
WEST BENGAL,173,HOWRAH DAKSHIN,MALE,32.0,GENERAL,IND,Camera,170,1,171,0.08,294243.0,11,RAJESH KUMAR SINGH
WEST BENGAL,173,HOWRAH DAKSHIN,MALE,30.0,SC,IND,Letter Box,157,0,157,0.07,294243.0,12,SAJAL SARDAR
WEST BENGAL,173,HOWRAH DAKSHIN,MALE,59.0,SC,IND,Bat,135,1,136,0.06,294243.0,13,PABITRA BISWAS
TURN OUT,,,,,TOTAL:,,,216434,506,216940,73.73,,,
WEST BENGAL,174,SANKRAIL,FEMALE,50.0,SC,AITC,Flowers and Grass,111758,130,111888,50.37,277076.0,1,PRIYA PAUL
WEST BENGAL,174,SANKRAIL,MALE,42.0,SC,BJP,Lotus,71333,128,71461,32.17,277076.0,2,PROBHAKAR PANDIT
WEST BENGAL,174,SANKRAIL,MALE,42.0,SC,CPI(M),"Hammer, Sickle and Star",34077,67,34144,15.37,277076.0,3,SAMIR MALICK
WEST BENGAL,174,SANKRAIL,,,,NOTA,NOTA,1848,2,1850,0.83,277076.0,4,NOTA
WEST BENGAL,174,SANKRAIL,MALE,28.0,SC,IND,Battery torch,1006,0,1006,0.45,277076.0,5,SAMIR SHIT
WEST BENGAL,174,SANKRAIL,MALE,28.0,SC,IND,Balloon,522,0,522,0.24,277076.0,6,SUVOMAY KHELO
WEST BENGAL,174,SANKRAIL,MALE,38.0,SC,IND,Head Phone,518,2,520,0.23,277076.0,7,TAPAS DOLUI
WEST BENGAL,174,SANKRAIL,MALE,65.0,SC,IND,Capsicum,396,0,396,0.18,277076.0,8,BIMAL KANTI NASKAR
WEST BENGAL,174,SANKRAIL,MALE,46.0,SC,IND,Bat,339,1,340,0.15,277076.0,9,BUDHEN PATRA
TURN OUT,,,,,TOTAL:,,,221797,330,222127,80.17,,,
